Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH2709,SCH222,Science,Advanced,9.349102293247899,24.842309204104815
TCH2710,SCH014,Social Studies,Basic,6.9806380350542305,5.0
TCH2711,SCH301,English,Advanced,10.500219227633538,12.988040035735233
TCH2712,SCH141,Nepali,Advanced,7.968529071705742,24.854018083472294
TCH2713,SCH142,Nepali,Basic,13.720699582078137,11.967845233359952
TCH2714,SCH395,English,Advanced,10.527878110356696,22.509223350118116
TCH2715,SCH280,Science,Basic,1.6012739063529313,24.29562568701227
TCH2716,SCH455,Science,Basic,14.67055035559794,11.683511689917658
TCH2717,SCH465,Science,Basic,8.433139978237975,19.60732150758736
TCH2718,SCH085,Science,Basic,5.917770042195728,25.49405225621955
TCH2719,SCH348,Social Studies,Basic,18.857835196089447,8.017428754035917
TCH2720,SCH066,English,Basic,10.564965495639242,28.173168684617345
TCH2721,SCH463,Science,Basic,5.850112279698745,18.052949253708384
TCH2722,SCH029,Social Studies,Basic,2.6721708697813344,24.362763915772042
TCH2723,SCH200,English,Basic,14.415529001597516,20.638983358593336
TCH2724,SCH015,English,Advanced,9.834710227905193,10.91014752165101
TCH2725,SCH408,Social Studies,Basic,11.494658658491147,11.282507281794185
TCH2726,SCH114,Math,Basic,10.267425381610698,28.262686904302587
TCH2727,SCH398,English,Advanced,8.40552196926884,24.184406797868697
TCH2728,SCH406,Nepali,Basic,1.0,26.436223510100028
TCH2729,SCH204,Math,Basic,8.31151507065141,22.72823662766791
TCH2730,SCH228,Science,Basic,5.328553760647421,36.4378809070951
TCH2731,SCH003,Nepali,Advanced,5.426695015062862,26.167091654130893
TCH2732,SCH464,Math,Advanced,3.8978194442503633,24.159235815084145
TCH2733,SCH497,Nepali,Basic,7.325925655202128,25.53800932200646
TCH2734,SCH087,English,Advanced,3.6281787919571475,26.475978818179986
TCH2735,SCH464,Social Studies,Basic,4.742150183665087,31.281030848791783
TCH2736,SCH124,Nepali,Advanced,10.136045432009853,10.106384660861126
TCH2737,SCH190,Math,Basic,13.571929323160255,9.013682625956143
TCH2738,SCH144,English,Basic,6.7633902406203275,24.042920116520524
TCH2739,SCH123,Science,Advanced,6.994973952213765,21.20250483815421
TCH2740,SCH378,English,Basic,14.332388536705457,11.568839502819399
TCH2741,SCH396,Nepali,Basic,5.808876329074296,18.184584332423945
TCH2742,SCH380,Nepali,Advanced,14.092861259944229,9.539579232020502
TCH2743,SCH119,Social Studies,Basic,3.5814309641315956,20.41303853163725
TCH2744,SCH210,Math,Advanced,13.585005980618284,13.026641942644844
TCH2745,SCH002,Science,Advanced,17.246343996599276,20.876249488089343
TCH2746,SCH102,Social Studies,Basic,6.438115361416002,32.50163635670728
TCH2747,SCH370,Social Studies,Basic,10.125571436647746,10.094312484996886
TCH2748,SCH470,Science,Basic,9.48638148737903,20.869483277018112
TCH2749,SCH423,Social Studies,Advanced,5.5750779442533815,8.460570635074506
TCH2750,SCH316,Math,Advanced,2.257258458217767,16.96848689773174
TCH2751,SCH068,English,Advanced,7.4027700111817465,30.471542699357922
TCH2752,SCH498,English,Basic,11.327353027589377,9.285393050624952
TCH2753,SCH043,English,Basic,10.381034783162079,10.826937810068507
TCH2754,SCH285,Social Studies,Basic,3.689881462363078,22.240913253658967
TCH2755,SCH141,Science,Advanced,9.670303940651918,26.552004742093366
TCH2756,SCH168,Math,Advanced,8.183535734954075,8.514255710180063
TCH2757,SCH481,Math,Advanced,15.382075902726678,32.94498654870778
TCH2758,SCH137,Science,Basic,3.852545032660437,27.19726822939577
TCH2759,SCH399,Math,Basic,13.457588417959297,25.941898557145077
TCH2760,SCH120,Social Studies,Advanced,7.735837834118149,25.12803338504584
TCH2761,SCH268,Nepali,Basic,4.063190992630762,25.429623709884982
TCH2762,SCH323,Math,Basic,6.868561478219234,26.93164984388343
TCH2763,SCH287,Nepali,Advanced,1.136686131969812,18.066199084125365
TCH2764,SCH283,Science,Basic,9.177472552918147,24.87340338484792
TCH2765,SCH450,Nepali,Basic,15.906532743404062,7.329275547417214
TCH2766,SCH308,Nepali,Basic,8.239242516059367,33.763650143740286
TCH2767,SCH270,English,Advanced,10.57454012544261,8.653364824078931
TCH2768,SCH076,Science,Advanced,1.0,29.98153918310613
TCH2769,SCH108,Nepali,Basic,9.279142426842311,24.04176505355071
TCH2770,SCH192,Social Studies,Basic,7.425255599473443,25.924787604501823
TCH2771,SCH338,Math,Basic,16.998399037103262,25.361151137271598
TCH2772,SCH493,English,Advanced,14.373657204523198,11.145772587675175
TCH2773,SCH259,Math,Basic,6.189847111333781,30.56798140040556
TCH2774,SCH365,Nepali,Basic,9.12794875987495,25.941309136634516
TCH2775,SCH479,English,Basic,1.0,24.816997711610775
TCH2776,SCH023,Nepali,Basic,18.274690516505135,12.62368684350736
TCH2777,SCH030,English,Advanced,15.117749598935116,5.717131822337005
TCH2778,SCH059,Science,Basic,6.530191708722988,10.030856091211872
TCH2779,SCH308,Social Studies,Basic,9.747417175622756,25.362368606180755
TCH2780,SCH294,English,Basic,1.0,24.4613117113102
TCH2781,SCH068,Math,Advanced,7.29691564098169,28.822222188284076
TCH2782,SCH185,Social Studies,Advanced,10.216981806919163,12.179528289498904
TCH2783,SCH137,Science,Advanced,3.733493675658273,27.129891192038034
TCH2784,SCH055,Math,Basic,14.052914590697833,24.426440667301012
TCH2785,SCH251,Nepali,Advanced,12.282652646922108,5.0
TCH2786,SCH497,Social Studies,Advanced,1.0,34.525664855283964
TCH2787,SCH361,English,Basic,10.988774968433061,31.095069252667
TCH2788,SCH191,Nepali,Advanced,16.75143827258992,10.264282580661243
TCH2789,SCH426,Math,Basic,7.077765108186346,25.396704993945587
TCH2790,SCH381,Social Studies,Advanced,4.93681041779733,10.046852742174464
TCH2791,SCH243,English,Basic,11.237303464572975,28.035717450894175
TCH2792,SCH446,Social Studies,Basic,5.685977400517894,25.072467032769477
TCH2793,SCH477,Science,Basic,3.736773696323751,8.352016553379771
TCH2794,SCH062,Math,Basic,8.976760229324222,12.064376250409708
TCH2795,SCH101,Math,Advanced,9.64797303828498,13.440466802472145
TCH2796,SCH480,Math,Basic,6.058463190051103,26.292987063279153
TCH2797,SCH272,Nepali,Advanced,4.071719830621242,22.332474162567877
TCH2798,SCH185,Science,Advanced,13.635987630077862,12.774436879648013
TCH2799,SCH202,English,Advanced,19.003569577353133,9.839030566182196
TCH2800,SCH061,Math,Advanced,5.54986941271854,36.12675745284467
TCH2801,SCH449,Nepali,Advanced,4.798411369412971,24.845881715936656
TCH2802,SCH209,Social Studies,Advanced,14.969605278691155,11.197893737665831
TCH2803,SCH449,Math,Basic,3.1253304201382752,25.689971872257452
TCH2804,SCH084,Math,Basic,10.917186916640835,8.544239541046062
TCH2805,SCH294,Science,Basic,10.553467864835772,27.515933057520236
TCH2806,SCH116,Science,Basic,7.911696851049309,25.62553935907426
TCH2807,SCH130,Nepali,Basic,10.854330477592637,20.66635786188293
TCH2808,SCH212,Math,Basic,8.875359211414022,21.52540522245366
TCH2809,SCH174,Math,Advanced,9.462528705415345,11.041334817595919
TCH2810,SCH469,Math,Advanced,11.967261538638748,10.856591265371376
TCH2811,SCH316,English,Basic,2.8536012999282985,27.268610887895754
TCH2812,SCH469,Science,Advanced,13.99356689446577,11.968980344272653
TCH2813,SCH282,English,Basic,7.496737370479723,23.257158386246743
TCH2814,SCH362,Nepali,Basic,5.933771564880061,15.0
TCH2815,SCH285,Nepali,Basic,7.631167386529659,25.234446929590334
TCH2816,SCH134,Math,Basic,12.23625406964091,15.0
TCH2817,SCH282,English,Basic,3.7984496480062933,26.50011172846195
TCH2818,SCH249,Science,Advanced,4.110878139967674,24.474243444671355
TCH2819,SCH049,Social Studies,Basic,6.063486270832691,29.500711048806334
TCH2820,SCH434,Nepali,Basic,12.26024838615962,12.778056670293223
TCH2821,SCH067,Nepali,Advanced,9.863462081283615,5.86331019203451
TCH2822,SCH035,Nepali,Basic,1.0,32.39708983390489
TCH2823,SCH379,Social Studies,Advanced,1.0,29.615617767327873
TCH2824,SCH464,Science,Basic,10.671576932903898,15.182530774256694
TCH2825,SCH215,Science,Basic,2.7243081469065524,27.432749281484764
TCH2826,SCH051,Nepali,Advanced,6.463146443930789,22.680775512609962
TCH2827,SCH285,Social Studies,Advanced,4.122027834441104,26.2254145247295
TCH2828,SCH392,Science,Basic,6.519243989206563,23.704170801582237
TCH2829,SCH203,Nepali,Advanced,11.69532610331525,7.481457982455935
TCH2830,SCH229,Science,Advanced,2.9139692734246916,28.36921604737162
TCH2831,SCH241,Social Studies,Basic,4.064673788006219,27.25500216477277
TCH2832,SCH364,English,Basic,7.173842274156425,35.29823976979824
TCH2833,SCH200,Social Studies,Basic,8.829820666050452,28.764457512197065
TCH2834,SCH385,Social Studies,Advanced,5.407860506248865,31.3675122410766
TCH2835,SCH429,Nepali,Basic,7.234526482133995,17.407629211602604
TCH2836,SCH372,Nepali,Advanced,15.420229821284,9.644265873200053
TCH2837,SCH091,Social Studies,Advanced,9.693463373365951,10.152402176658006
TCH2838,SCH110,Science,Basic,16.579539805416303,5.881234663170149
TCH2839,SCH122,Nepali,Basic,8.111400295827842,21.28349734505565
TCH2840,SCH288,Science,Basic,5.925797593288384,20.909496598028685
TCH2841,SCH346,Nepali,Basic,5.394376048153753,32.45967907888529
TCH2842,SCH057,English,Basic,12.598360601913425,11.007406153517115
TCH2843,SCH083,Science,Basic,13.359928528095754,17.523187861151197
TCH2844,SCH109,Math,Advanced,16.061730382811074,10.311737559126163
TCH2845,SCH351,Social Studies,Basic,4.05087699661272,19.78145984625043
TCH2846,SCH312,Science,Basic,19.64731145496386,12.567022380467513
TCH2847,SCH225,Nepali,Advanced,17.226755629949366,5.0
TCH2848,SCH490,Social Studies,Basic,16.360825567203584,25.465191811353666
TCH2849,SCH331,English,Advanced,5.210006410059124,18.0057151503345
TCH2850,SCH008,Math,Basic,1.0,21.615394094542577
TCH2851,SCH123,English,Advanced,15.76588512175446,23.079838849609217
TCH2852,SCH370,English,Advanced,15.382809159594904,8.949716267494496
TCH2853,SCH040,Nepali,Basic,3.9876216984834585,20.455168712439246
TCH2854,SCH358,Social Studies,Advanced,4.731681996325873,27.439413534940115
TCH2855,SCH477,Social Studies,Basic,17.8167546606054,9.534862355227105
TCH2856,SCH467,Math,Basic,13.806724431538868,10.576299120258982
TCH2857,SCH126,Social Studies,Advanced,11.289976163748474,19.92849549409057
TCH2858,SCH207,English,Basic,15.515264712878226,9.841639009097525
TCH2859,SCH159,English,Basic,10.463331349382676,12.025808041974104
TCH2860,SCH350,Science,Basic,15.40996148317954,22.376477376666323
TCH2861,SCH264,Social Studies,Basic,2.597795121342637,38.97845359048481
TCH2862,SCH092,English,Basic,11.890116729075006,19.908086590076074
TCH2863,SCH427,Science,Basic,10.381347724620655,26.802218755286415
TCH2864,SCH140,Nepali,Advanced,10.36477132308077,24.85380161325583
TCH2865,SCH267,Science,Basic,5.902279758472973,25.489124686301622
TCH2866,SCH048,Math,Basic,5.8224189763392875,24.689778701428544
TCH2867,SCH215,English,Basic,7.758755316685584,18.724201099992033
TCH2868,SCH255,Nepali,Advanced,11.095005022127523,10.142081365097791
TCH2869,SCH101,Science,Advanced,12.500871320250331,7.2044959135496764
TCH2870,SCH417,Social Studies,Basic,9.93844267417585,6.026715227764156
TCH2871,SCH221,English,Advanced,1.0,21.27439783609466
TCH2872,SCH082,Social Studies,Advanced,12.151028559598679,21.42823427991884
TCH2873,SCH390,Nepali,Basic,11.33741774009971,29.650459930497902
TCH2874,SCH349,English,Basic,12.796026020194372,21.927055383865213
TCH2875,SCH342,Science,Advanced,2.7376809122400108,24.542784556841042
TCH2876,SCH333,Social Studies,Advanced,9.940336956152915,11.158054047890186
TCH2877,SCH270,Social Studies,Advanced,7.168726495326143,12.849551417260134
TCH2878,SCH131,Math,Advanced,4.540450962597549,23.371617209731777
TCH2879,SCH437,Math,Advanced,11.905962315289015,8.391533246534289
TCH2880,SCH104,Science,Advanced,7.9174314931873955,30.74826577178055
TCH2881,SCH482,Science,Basic,7.655413913529004,20.11420400809036
TCH2882,SCH393,Nepali,Basic,13.358608234431566,24.510516410001134
TCH2883,SCH090,Math,Basic,14.844133961525095,23.55541752023571
TCH2884,SCH198,Social Studies,Advanced,5.3531393235286835,24.221220199982323
TCH2885,SCH290,Nepali,Basic,10.907756636930204,21.833785214681033
TCH2886,SCH299,Social Studies,Basic,8.845310024570631,20.7401644256841
TCH2887,SCH420,English,Basic,9.243612987374258,22.647407489889165
TCH2888,SCH012,Math,Basic,5.848096873396977,24.451580544066672
TCH2889,SCH337,Science,Basic,7.369534538046929,28.138966521610214
TCH2890,SCH445,Science,Advanced,6.12508202335368,21.681914656184638
TCH2891,SCH065,Math,Basic,17.60894993928254,8.421131326882941
TCH2892,SCH032,Social Studies,Basic,6.242796298297201,7.48038714173252
TCH2893,SCH296,English,Advanced,9.302203205529075,27.30044232156462
TCH2894,SCH308,Math,Basic,13.078489845999222,15.0
TCH2895,SCH381,Math,Advanced,13.940855035846972,9.267061669300839
TCH2896,SCH112,Social Studies,Basic,1.1963014555830624,9.916809535016846
TCH2897,SCH005,Nepali,Advanced,10.198351812411472,11.501459977878334
TCH2898,SCH410,Math,Advanced,10.636536989623735,7.169519283952724
TCH2899,SCH150,Social Studies,Advanced,16.056486029772813,8.573635432345583
TCH2900,SCH073,Social Studies,Basic,8.314610158527701,9.149998395672027
TCH2901,SCH298,Science,Basic,14.392284518689863,7.65930432895502
TCH2902,SCH311,Social Studies,Basic,1.9127461795374403,27.389056783012165
TCH2903,SCH387,Nepali,Advanced,22.210452363070633,7.958089436177617
TCH2904,SCH388,Nepali,Basic,15.37257777219238,9.42097051351699
TCH2905,SCH241,Nepali,Basic,12.060294134578143,23.6445457947223
TCH2906,SCH448,Social Studies,Advanced,1.1721315531417797,20.44971720434535
TCH2907,SCH042,Science,Advanced,1.0,21.87615407236475
TCH2908,SCH215,Nepali,Basic,10.10129882361281,21.628406538362363
TCH2909,SCH200,Nepali,Advanced,7.373492260574079,16.686893059676688
TCH2910,SCH147,Science,Basic,6.85632507587454,20.955160564688317
TCH2911,SCH257,Nepali,Basic,4.95290224790409,25.499697344913827
TCH2912,SCH486,English,Basic,6.613692009004816,18.97541295198056
TCH2913,SCH012,English,Basic,4.408055076119951,18.722917359654822
TCH2914,SCH416,Nepali,Basic,3.2353510545954394,20.82001459948574
TCH2915,SCH499,Math,Basic,3.3063091743640087,15.245081184649873
TCH2916,SCH100,English,Basic,21.40432865373419,12.474853787295721
TCH2917,SCH212,Nepali,Advanced,6.621435672399154,23.00358755751406
TCH2918,SCH474,Social Studies,Advanced,12.099278094664118,27.88619948826834
TCH2919,SCH139,English,Basic,2.9587849087305402,18.813394917664848
TCH2920,SCH482,Science,Advanced,13.947682915031557,19.501660067901607
TCH2921,SCH400,Social Studies,Basic,13.216427533079877,26.528945006608126
TCH2922,SCH457,Nepali,Basic,8.587541857020412,12.16426384771487
TCH2923,SCH137,Nepali,Basic,4.3496522523667185,26.423549924333503
TCH2924,SCH335,Social Studies,Basic,14.939748156670177,11.960043320349856
TCH2925,SCH443,Social Studies,Basic,5.182791151448757,29.347286092475454
TCH2926,SCH226,Social Studies,Advanced,2.5308339785241567,9.542536618545263
TCH2927,SCH230,Nepali,Basic,2.3452704432874363,22.46116214523536
TCH2928,SCH020,English,Advanced,9.398159325156396,9.007308657667478
TCH2929,SCH181,Social Studies,Basic,12.311620367657897,17.409998203706877
TCH2930,SCH164,Math,Advanced,9.80375101355268,17.603648998236675
TCH2931,SCH051,Math,Basic,8.143692736968035,27.102723835815492
TCH2932,SCH188,Science,Basic,2.4068691514466627,30.179803075652643
TCH2933,SCH500,Nepali,Basic,6.283667196148015,23.15189903211375
TCH2934,SCH105,Social Studies,Advanced,5.327072536298546,15.0
TCH2935,SCH050,Nepali,Advanced,7.607402824187199,8.753809008261438
TCH2936,SCH418,Math,Basic,11.380977540931326,26.315161711976053
TCH2937,SCH471,Nepali,Advanced,14.929185382396689,14.188928650862437
TCH2938,SCH045,English,Advanced,12.692480070770833,13.080615093225653
TCH2939,SCH354,Science,Advanced,1.4697122608462014,8.216282982923467
TCH2940,SCH189,Social Studies,Basic,8.596088048562573,26.53302476067604
TCH2941,SCH021,Nepali,Advanced,10.108615264922179,26.415126841825142
TCH2942,SCH292,English,Advanced,17.160264873080074,9.35544874663557
TCH2943,SCH201,English,Basic,4.21711704000084,22.448655859863976
TCH2944,SCH305,English,Basic,6.948519117919852,18.063425137601403
TCH2945,SCH140,Math,Basic,8.71010315171117,24.543676323208548
TCH2946,SCH468,Social Studies,Advanced,5.3237991385794174,29.545918353677326
TCH2947,SCH358,Nepali,Basic,17.777158141849032,23.359342042111567
TCH2948,SCH401,Social Studies,Basic,15.54243629566306,11.130171557600423
TCH2949,SCH321,Social Studies,Basic,5.754241494114208,24.84801237744236
TCH2950,SCH074,Social Studies,Advanced,2.2722940709935875,18.85854013015719
TCH2951,SCH074,Social Studies,Basic,11.398526498365484,19.07712607086981
TCH2952,SCH460,Social Studies,Basic,1.0,7.444286486638543
TCH2953,SCH353,Nepali,Basic,5.398738979745957,32.448193052892606
TCH2954,SCH201,English,Basic,2.9457668896303613,27.460986065355666
TCH2955,SCH139,Math,Basic,3.4675478203091425,25.039296163431686
TCH2956,SCH156,Nepali,Basic,24.7068386179024,12.133774393191871
TCH2957,SCH075,Science,Basic,4.848569244572945,27.069239886183464
TCH2958,SCH472,English,Basic,3.095425190549895,15.0
TCH2959,SCH362,English,Basic,12.418134916865068,18.78355713254634
TCH2960,SCH162,Science,Basic,3.3241224939605774,27.497820014668566
TCH2961,SCH355,English,Advanced,14.059991044915304,10.44488647195172
TCH2962,SCH061,Science,Basic,7.727635065553269,25.86111984578207
TCH2963,SCH025,Science,Advanced,11.258986067799547,26.6152787893023
TCH2964,SCH021,Nepali,Basic,3.5605376262024695,18.074868068164903
TCH2965,SCH364,Math,Basic,3.432659251536268,23.304115538405373
TCH2966,SCH286,English,Advanced,11.187356396642034,12.820008157628266
TCH2967,SCH102,Social Studies,Basic,11.313061116003253,28.362402312229428
TCH2968,SCH255,Math,Basic,18.083498290144348,8.462263741129533
TCH2969,SCH315,Math,Basic,4.536041319341624,23.763309161092344
TCH2970,SCH376,Social Studies,Advanced,8.932809477366058,23.292411896911545
TCH2971,SCH276,Social Studies,Advanced,3.761170214337354,22.636972175280967
TCH2972,SCH495,Math,Advanced,1.90664373569739,23.702946249924615
TCH2973,SCH003,Math,Advanced,5.711877909378968,20.476298664245952
TCH2974,SCH089,English,Basic,4.30494232467878,15.0
TCH2975,SCH078,Nepali,Advanced,19.106384066376535,7.618787159011115
TCH2976,SCH433,English,Basic,1.2561920765889703,24.91877868874097
TCH2977,SCH376,English,Basic,7.5441280952207865,22.014464128859558
TCH2978,SCH337,Nepali,Basic,9.306001544193009,16.003822211926085
TCH2979,SCH098,English,Basic,1.0,30.692025295560654
TCH2980,SCH418,English,Advanced,9.482329694307737,27.049433355856586
TCH2981,SCH262,Math,Basic,2.3268022857402553,30.4605303552615
TCH2982,SCH079,Nepali,Basic,7.901167285646164,23.258614607806898
TCH2983,SCH378,Nepali,Basic,10.84426397947717,10.721112590709803
TCH2984,SCH372,Science,Advanced,11.07260426224563,11.75720580255511
